,O3,PM25,CO,PM10
7/14/2021 12:00,30.46666667,51.08047619,460.6538095,63.03666667
7/14/2021 13:00,29.6975,45.9335,509.419,56.088
7/14/2021 14:00,29.79736842,38.88263158,389.3757895,46.29315789
7/14/2021 15:00,32.61238095,38.79285714,464.3066667,46.19190476
7/14/2021 16:00,31.3895,33.6955,408.4065,37.977
7/14/2021 17:00,30.82,33.76,446.93,38.97
7/14/2021 18:00,28.3245,34.918125,456.848875,40.564875
7/14/2021 19:00,25.829,36.07625,466.76775,42.15975
7/14/2021 20:00,23.3335,37.234375,476.686625,43.754625
7/14/2021 21:00,20.838,38.3925,486.6055,45.3495
7/14/2021 22:00,20.44333333,42.39,575.63,50.90809524
7/14/2021 23:00,21.16954545,43.38545455,532.6963636,52.28909091
7/15/2021 0:00,16.16695652,44.01565217,457.4582609,53.53869565
7/15/2021 1:00,13.5273913,43.75869565,400.3078261,53.04434783
7/15/2021 2:00,12.84608696,44.23,378.8047826,53.99
7/15/2021 3:00,11.11043478,48.2026087,365.2769565,59.71913043
7/15/2021 4:00,9.689090909,50.14045455,356.6713636,61.95636364
7/15/2021 5:00,10.33956522,47.11086957,357.6069565,58.12695652
7/15/2021 6:00,8.347272727,49.61181818,408.7586364,61.56681818
7/15/2021 7:00,6.488636364,51.02772727,477.3213636,63.35454545
7/15/2021 8:00,6.103684211,51.73421053,484.2115789,64.53052632
7/15/2021 9:00,7.12952381,55.09857143,561.1090476,68.06952381
7/15/2021 10:00,10.0265,57.274,602.0855,68.83
7/15/2021 11:00,11.814,53.4445,590.942,64.684
7/15/2021 12:00,12.34789474,50.23,601.23,62.32473684
7/15/2021 13:00,11.1815,57.6755,619.48,67.8315
7/15/2021 14:00,14.13368421,49.64631579,466.3784211,60.97263158
7/15/2021 15:00,17.124,39.9805,392.504,47.716
7/15/2021 16:00,19.5455,37.056,416.4215,43.4765
7/15/2021 17:00,18.16448214,39.61825,484.2121964,47.11951786
7/15/2021 18:00,16.78346429,42.1805,552.0028929,50.76253571
7/15/2021 19:00,15.40244643,44.74275,619.7935893,54.40555357
7/15/2021 20:00,14.02142857,47.305,687.5842857,58.04857143
7/15/2021 21:00,12.65954545,47.15181818,585.5963636,57.85363636
7/15/2021 22:00,10.23619048,63.04285714,696.752381,73.04571429
7/15/2021 23:00,7.98,83.94863636,842.525,88.94181818
7/16/2021 0:00,7.919130435,74.71478261,807.3626087,80.35956522
7/16/2021 1:00,9.891304348,88.17130435,526.9547826,94.78043478
7/16/2021 2:00,10.82454545,72.22545455,475.04,79.78954545
7/16/2021 3:00,10.96217391,76.32043478,509.2730435,82.15173913
7/16/2021 4:00,9.992608696,61.00652174,493.2682609,71.4926087
7/16/2021 5:00,7.649090909,77.47454545,586.4613636,83.72045455
7/16/2021 6:00,7.426363636,67.72318182,555.375,75.415
7/16/2021 7:00,5.345909091,71.92318182,739.1131818,78.44272727
7/16/2021 8:00,9.174761905,52.61571429,551.9804762,64.04857143
7/16/2021 9:00,15.638,42.5515,393.715,51.3715
7/16/2021 10:00,17.07238095,35.13571429,393.3485714,40.44619048
7/16/2021 11:00,17.13666667,33.65166667,412.4233333,37.94333333
7/16/2021 12:00,20.50444444,30.73805556,381.7536111,33.55944444
7/16/2021 13:00,23.87222222,27.82444444,351.0838889,29.17555556
7/16/2021 14:00,23.90722222,26.37666667,342.7633333,27.14277778
7/16/2021 15:00,25.783,26.727,327.782,27.8585
7/16/2021 16:00,28.80238095,24.80190476,368.0671429,25.66238095
7/16/2021 17:00,28.16166667,23.25333333,394.59,24.04333333
7/16/2021 18:00,23.945,37.42222222,588.3161111,41.04018519
7/16/2021 19:00,19.72833333,51.59111111,782.0422222,58.03703704
7/16/2021 20:00,15.51166667,65.76,975.7683333,75.03388889
7/16/2021 21:00,12.246,64.885,778.323,73.967
7/16/2021 22:00,12.28818182,60.47090909,728.135,70.96318182
7/16/2021 23:00,10.77863636,77.94909091,792.9504545,84.02909091
7/17/2021 0:00,9.011363636,86.79772727,746.0545455,92.05454545
7/17/2021 1:00,9.691818182,73.07863636,531.4536364,79.18227273
7/17/2021 2:00,9.289545455,68.82818182,475.9727273,76.24
7/17/2021 3:00,9.130454545,68.76409091,473.8363636,76.47136364
7/17/2021 4:00,9.287727273,69.46727273,477.1181818,76.855
7/17/2021 5:00,9.437272727,60.33727273,439.6781818,71.22090909
7/17/2021 6:00,9.628181818,63.16045455,449.5672727,72.72181818
7/17/2021 7:00,8.749090909,65.74045455,522.0686364,74.30090909
7/17/2021 8:00,12.16727273,47.31045455,417.3486364,56.38454545
7/17/2021 9:00,19.63263158,22.07578947,255.5778947,23.20526316
7/17/2021 10:00,25.06818182,23.28227273,284.2068182,24.01227273
7/17/2021 11:00,29.0352381,30.81333333,319.0433333,33.08571429
7/17/2021 12:00,34.55,34.28904762,364.3804762,38.64095238
7/17/2021 13:00,35.52333333,33.52619048,392.7661905,37.59047619
7/17/2021 14:00,35.62714286,32.86619048,392.6295238,36.3052381
7/17/2021 15:00,35.18,33.21428571,377.3880952,37.00428571
7/17/2021 16:00,37.19818182,36.17,422.5931818,41.84818182
7/17/2021 17:00,35.42,37.40272727,447.1490909,43.76090909
7/17/2021 18:00,32.43783333,37.15848485,448.4390606,43.55427273
7/17/2021 19:00,29.45566667,36.91424242,449.7290303,43.34763636
7/17/2021 20:00,26.4735,36.67,451.019,43.141
7/17/2021 21:00,24.93681818,37.83772727,438.8859091,44.77863636
7/17/2021 22:00,25.762,38.2955,427.241,45.1335
7/17/2021 23:00,24.66130435,39.97130435,403.6695652,47.28478261
7/18/2021 0:00,22.67181818,41.20045455,385.4545455,48.95727273
