,O3,PM25,CO,PM10
7/18/2021 18:00,39.70833333,22.84166667,20.21895819,39.70833333
7/18/2021 19:00,43.88333333,25.23333333,20.21855361,43.88333333
7/18/2021 20:00,52.775,30.18333333,20.21814902,52.775
7/18/2021 21:00,40.11666667,23.11666667,20.21774444,40.11666667
7/18/2021 22:00,37.975,21.85833333,20.21733985,37.975
7/18/2021 23:00,28.89166667,16.65,20.21693527,28.89166667
7/19/2021 0:00,27.15,15.64166667,20.21653068,27.15
7/19/2021 1:00,27.04166667,15.55,20.2161261,27.04166667
7/19/2021 2:00,26.64166667,15.325,20.21572151,26.64166667
7/19/2021 3:00,34.55,19.925,20.21531693,34.55
7/19/2021 4:00,30.33333333,17.46666667,20.21491234,30.33333333
7/19/2021 5:00,44.06666667,25.325,20.21450775,44.06666667
7/19/2021 6:00,42.63333333,24.41666667,20.21410317,42.63333333
7/19/2021 7:00,20.225,11.59166667,20.21369858,20.225
7/19/2021 8:00,35.70833333,20.58333333,20.213294,35.70833333
7/19/2021 9:00,46.98333333,26.98333333,20.21288941,46.98333333
7/19/2021 10:00,22.06666667,12.68333333,20.21248483,22.06666667
7/19/2021 11:00,21.01666667,12.04166667,20.21208024,21.01666667
7/19/2021 12:00,31.83333333,18.33333333,20.21167566,31.83333333
7/19/2021 13:00,42.73333333,24.575,20.21127107,42.73333333
7/19/2021 14:00,47.625,27.375,20.21086649,47.625
7/19/2021 15:00,49.10833333,28.225,20.2104619,49.10833333
7/19/2021 16:00,28.23333333,16.19166667,20.21005732,28.23333333
7/19/2021 17:00,32.91666667,18.88333333,20.20965273,32.91666667
7/19/2021 18:00,35.725,20.56666667,20.20924815,35.725
7/19/2021 19:00,29.95,17.175,20.20884356,29.95
7/19/2021 20:00,47.28333333,27.16666667,20.20843898,47.28333333
7/19/2021 21:00,33.24166667,19.11666667,20.20803439,33.24166667
7/19/2021 22:00,38.15,21.5,20.2076298,38.15
7/19/2021 23:00,42.36666667,24.4,20.20722522,42.36666667
7/20/2021 0:00,47.31666667,27.225,20.20682063,47.31666667
7/20/2021 1:00,36.375,20.93333333,20.20641605,36.375
7/20/2021 2:00,37.59166667,21.65833333,20.20601146,37.59166667
